stack_y_pro,stack_y,voting_y_pro,voting_y,名称,报告期,企业性质,是否上市,二级分类,最新评级,是否交通,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,n_loss,whether_chouzi,whether_jin,whether_liu,whether_su,whether_d/a,whether_h/d,净利润/带息债务,总现金流(亿元),非筹资活动现金流(亿元),可供投资活动现金流(亿元),经营活动现金流/短期债务,rank_by_p1,rank_by_p2,rank_by_p3,rank_by_p4,总资产(亿元)_-1.0,总资产(亿元)_0.0,总资产(亿元)_1.0,总资产(亿元)_2.0,总资产(亿元)_3.0,总资产(亿元)_4.0,是否交通,企业性质_中央国有企业,企业性质_其他,企业性质_地方国有企业,企业性质_民营企业,是否上市_否,是否上市_是,二级分类_信息技术,二级分类_其他,二级分类_建筑业,二级分类_文化传媒,二级分类_日用品,二级分类_物流快递,二级分类_电气,二级分类_石油天然气,二级分类_节能服务,二级分类_零售
0.7304486665111511,1,0.8188614190328722,1,中山达华智能科技股份有限公司,2018-09-30,民营企业,是,其他,AA-,0,70.84076669529995,3.4003657110999983,26.5350541436,44.30571255169996,37.9201760484,34.5198103373,0.057395012200000206,2.52228255,-9.980663799800002,21.262021706500004,-4.1954232756,-3.9825414301000004,-19.565199999999997,-7.654699999999998,-4.7873,-19.8792,0.6025,0.4475,3.7026,62.54270000000002,82.27149999999992,60.48780000000003,0.13385394394347006,0.07674779425186173,0,1,1,1,1,1,1,-0.10499665029284766,-7.4009862376,2.5796775621999988,-9.923268787600001,1.5745810173555582e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.8530475531596934,1,0.8141664597589342,1,天马轴承集团股份有限公司,2018-09-30,民营企业,是,其他,AA,0,85.18354432529999,0.7799807968999999,47.2901716863,37.89337263900002,9.986795995699993,9.206815198800008,-3.725136000999999,1.5808270102000002,-0.6660118437999998,13.645101374199994,-1.9711677281999997,-2.042553516599999,-14.445999999999998,-27.847,-0.6759999999999997,-5.9257,2.5804000000000005,1.8605,1.1508,44.48439999999997,40.5783,18.104000000000006,0.06438716569669678,0.020583567589263385,0,1,1,0,0,1,1,-0.20432081613734848,-2.8103208345999997,-2.1443089908,-4.3911478448,-0.0024226184688304303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.8102380076380814,1,0.8000722087604991,1,浙江永利实业集团有限公司,2018-06-30,民营企业,否,其他,AA,0,199.35443540669985,5.9004432675,109.55905048720001,89.7953849195,82.8042748215,76.903831554,0.5064605244,0.031678016499999906,-1.4191118131000007,17.529136347000012,2.9360843905,2.8673203822,16.7497,31.087499999999995,3.8584,5.4702,0.6843999999999999,0.6459999999999999,6.4993,45.0431,76.71510000000002,43.96500000000002,0.14130063968307094,0.06570987220322788,0,1,0,1,1,1,1,0.034623504080429315,-0.8809732721999999,0.5381385408999999,-0.9126512887000002,7.352088537353082e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.7563284742453591,1,0.7889131014042888,1,营口港务集团有限公司,2018-06-30,地方国有企业,否,其他,AA+,1,1088.8763814945014,29.215924411300012,308.992088611,779.8842928835002,637.3736442620999,608.1577198508002,8.522980561500002,-5.7458306836,-28.6651880343,48.43313001529997,-7.853192891899997,-9.3843389472,-16.2145,21.0681,0.6057999999999999,-7.7708,0.8837999999999999,0.6844999999999999,0.8123000000000002,71.62280000000001,32.2049,71.74639999999997,0.14347492506527892,0.03746187053374128,0,1,1,1,1,1,1,-0.014723218946203528,-25.888038156400007,2.7771498779000012,-20.142207472800003,0.00033934337070374286,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0.4990513439810549,0,0.784758176893452,1,国家电投集团东北电力有限公司,2018-09-30,中央国有企业,否,其他,AA+,0,307.13232662529987,6.1748469515,86.0957690274,221.0365575979001,170.47700572369996,164.30215877219996,6.9487897171,-4.4615184156,-3.7194830541999995,78.27283669279993,-2.8454933697,-2.6806436797,-3.6353999999999997,10.8734,1.2676999999999996,-0.4261000000000008,0.2731999999999999,0.2541,31.782800000000005,71.96790000000003,58.665200000000056,66.78719999999991,0.04908435508097586,0.027935862821085955,0,1,1,1,1,1,1,-0.015723448648305716,-1.2322117526999987,2.4872713015000008,3.229306662900001,0.000535876244916181,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.5295459671743084,1,0.7684293287566639,1,暴风集团股份有限公司,2018-09-30,民营企业,是,其他,A+,0,25.867239336799997,0.24970897069999998,5.522095464799996,20.345143872,19.419840614600005,19.1701316439,2.1820716955,-2.2320504579,-1.432042268700001,10.339310031499998,-7.7283462599,-6.164364069600002,-74.74719999999999,-18.8587,-35.0997,-31.3197,0.5925,0.48039999999999994,2.7229,78.65219999999994,98.88589999999996,68.86300000000003,0.012411922105877382,0.012273639954134774,0,1,1,1,1,1,1,-0.3172627193332694,-1.4820210311,-0.049978762399999876,0.7500294268000003,0.0010846106886450637,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.5856071756352408,1,0.7673217445556673,1,宝塔石化集团有限公司,2018-09-30,民营企业,否,石油天然气,AA,0,668.4962634710006,38.56737175229997,327.9368437259,340.55941974509966,305.3878892821,266.82051752980004,19.7754790333,-5.7174881378,-14.615533808699999,331.3109804765999,7.0997920178000005,4.8165814775,2.1405,-15.322600000000001,2.6207,2.928,1.0765000000000002,0.9300000000000002,8.650100000000002,50.944100000000006,76.15390000000001,57.8191,0.15148402077380307,0.11324711494154704,0,1,0,1,1,1,1,0.015771495634178602,-0.5575429131999972,14.057990895500001,5.159945224600003,0.0007625037184164793,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0.37334701035636725,0,0.7519502660186802,1,沈阳金山能源股份有限公司,2018-06-30,中央国有企业,是,其他,AA,0,202.91949343750002,8.616212183799998,31.865328171,171.05416526649995,149.5553974234,140.93918523960002,2.5692273574,-3.7324024871,3.5147411274,34.407795664,-2.1338135183000007,-2.0370919478999996,-6.2015,7.2387,1.221,-14.232199999999999,0.19609999999999994,0.1773,12.5927,84.29660000000005,61.47960000000001,85.6473,0.08193165618504228,0.0503712503602356,0,0,1,1,1,1,1,-0.013620075117597295,2.3515659977000003,-1.1631751297000001,6.0839684848,0.0002443080912287767,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.3941306816432501,0,0.7476885191679976,1,华天酒店集团股份有限公司,2018-09-30,地方国有企业,是,其他,AA-,0,75.02650688560007,2.6978082176,28.6643238224,46.362183063200014,40.937981833,38.2401736154,1.5244189124,0.6822910553000003,-7.580302062400001,7.0543244481000045,-2.8158251891000003,-2.8402198517000006,-39.91630000000001,0.3877000000000006,-1.3855,-9.424799999999998,0.5650999999999999,0.32210000000000005,0.26359999999999983,61.79440000000002,60.3675,59.343399999999995,0.09639272512231645,0.0581898443807618,0,1,1,1,1,1,1,-0.06936165653495197,-5.373592094699999,2.2067099676999993,-6.055883149999999,0.0005446747714874222,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.3186059377081257,0,0.7454124425600865,1,沈阳金山能源股份有限公司,2018-09-30,中央国有企业,是,其他,AA,0,202.9967475685998,9.610234044199998,29.178321670899997,173.81842589769997,167.2683454451,157.6581114009,5.1693349823000005,-5.229169917,3.4048921042,54.06101821309995,-4.837742702700002,-4.7917856719000005,-8.948699999999999,7.2728,0.21839999999999993,-23.3557,0.21009999999999995,0.1916,20.394999999999996,85.62619999999997,61.73639999999995,88.08029999999995,0.0898360817467323,0.055288925754373386,0,0,1,1,1,1,1,-0.028645582661341193,3.3450571694999995,-0.05983493470000045,8.574227086499999,0.0004817231997545483,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.39050715607379455,0,0.7383441763735028,1,内蒙古矿业(集团)有限责任公司,2018-09-30,地方国有企业,否,其他,AA,0,384.0662667798004,17.436487675799988,62.2029000126,321.86336676720003,209.4387827894,192.00229511359998,0.5486626340000003,-4.8347046061,-1.6855934038000004,75.94655901160004,-8.439310625699997,-8.7678491687,-11.112199999999998,-41.8531,-0.38169999999999993,-20.1911,0.5819999999999999,0.42100000000000004,1.7949,83.80410000000005,73.61909999999997,80.71350000000004,0.07639133105691154,0.05417357014230073,0,1,1,1,1,1,1,-0.04186154272147784,-5.971635375899998,-4.2860419721,-1.1369307698000002,2.3154922431630647e-05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0.37823606607710525,0,0.7378597261580577,1,贵州贵安建设集团有限公司,2018-06-30,地方国有企业,否,建筑业,AA,0,292.5965548318003,1.1460735416999999,208.8765843792,83.71997045259995,46.682913309499995,45.5368397678,0.02268392439999989,-0.009066684400000469,-0.9190390427000001,2.6432986164000014,-0.3501243942999994,-0.3604137593000001,-13.2457,-31.685999999999993,-0.06260000000000021,-0.325800000000001,6.0528,1.4366000000000003,0.011400000000000077,28.612799999999996,54.8699,18.2925,0.0251664693734881,0.013689368683531322,0,1,1,0,0,1,1,-0.007718810709261774,-0.9054218026999998,0.013617239999999864,-0.8963551182999989,4.938044008805564e-06,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.5154599477820802,1,0.7082615007576321,1,天津劝业场(集团)股份有限公司,2018-09-30,地方国有企业,是,零售,A+,0,13.532869162900008,0.1563999412999999,4.054953720299999,9.477915442600006,9.348496358900007,9.192096417600006,0.16511401539999992,-0.001435801199998643,-0.7440410925999998,1.2167246459999999,-1.0819074974999996,-1.081074939000001,-88.91970000000002,-17.9384,-6.972300000000001,-31.366300000000006,0.1068,0.09919999999999995,19.821099999999998,70.03630000000008,68.43269999999991,69.74690000000001,0.06331331457876899,0.016501512621333925,0,1,1,1,1,1,1,-0.11551801673480258,-0.5803628784000002,0.1636782141999995,-0.5789270772000004,0.00025457012391350714,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.36842172073672924,0,0.7034478486455037,1,上海飞乐音响股份有限公司,2018-09-30,地方国有企业,是,其他,AA,0,147.84829296930002,2.720728261299999,26.933331057999993,120.91496191129995,104.2657207098,101.5449924485,-2.2427749453,-0.17565015000000006,-0.46183930429999975,23.672480885000002,-8.106620054900002,-8.365386331,-34.24490000000001,-44.5789,-5.9427,-38.1255,0.8110000000000002,0.27869999999999995,0.3199000000000005,81.78310000000009,78.61829999999996,81.13290000000006,0.031442141178333216,0.02250117122226669,0,1,1,1,1,1,1,-0.08022372105469233,-2.8802643995999997,-2.4184250953,-2.7046142495999996,-0.00023592936770319348,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.5805428860162951,1,0.7025331290052738,1,北京纳通科技集团有限公司,2018-06-30,民营企业,否,其他,AA,0,82.62707235089992,3.408691902,50.4991461091,32.12792624180001,26.340144168500004,22.931452266499996,3.017915889,-1.5401646472000001,-2.4605893898,25.854978304199996,4.6716380042,3.787652535,18.0686,9.2642,12.8632,15.788600000000002,2.378099999999999,1.5201999999999996,0.9390000000000001,38.883100000000006,66.32270000000003,41.74699999999998,0.15997154229189303,0.1060974765798961,0,1,0,0,0,1,1,0.1437431427615454,-0.9828381480000001,1.477751241800001,0.5573264992000002,0.0014163227769990678,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.23076806375712375,0,0.6978749162664591,1,大唐电信科技股份有限公司,2018-06-30,中央国有企业,是,其他,AA-,0,75.70596624159998,6.7295820178,-3.3605407675999928,79.06650700920001,47.5723353102,40.8427532924,2.25279826,-0.8515205235999996,-7.6169216262,11.301165702200006,-3.670704297299999,-3.8024343889,-32.48080000000001,-60.456599999999995,-5.680200000000001,-25.74424999999999,0.6080999999999999,0.4999,1.3226,104.43890000000002,76.67059999999998,118.60269999999986,0.11776146938471888,0.08511292925861724,1,1,1,1,1,1,1,-0.0799127315654238,-6.215643889799997,1.401277736399999,-5.364123366199997,0.000371621547170641,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.35113611042331216,0,0.6939109986731383,1,山东地矿股份有限公司,2018-06-30,地方国有企业,是,其他,AA-,0,58.18396348610002,3.3073756078,8.910452025399998,49.27351146070003,29.4564193947,26.149043786900002,-0.2834440613,-0.11289641739999912,0.19351747930000007,6.624717218200001,-1.9126921010999998,-1.9329494346000011,-28.872100000000007,-26.558499999999995,-2.6832,-57.4328,0.5034000000000001,0.2570000000000001,0.6430999999999998,84.68569999999997,82.86280000000002,84.67290000000004,0.0838405908266211,0.06712279092262219,0,0,1,1,1,1,1,-0.06559838196518956,-0.20282299940000004,-0.3963404787,-0.08992658199999948,-6.942154015695515e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.7152366685459198,1,0.6866566472171435,1,北京捷成世纪科技股份有限公司,2018-06-30,民营企业,是,信息技术,AA,0,162.65777338620012,4.817594786799999,102.8206327537,59.8371406325,34.2399791835,29.4223843967,4.2402637908,-10.295159817200002,-0.37369119679999985,22.753420720399994,5.8299073336,5.7128235958,25.622100000000003,25.0816,8.532400000000003,11.3752,1.6621999999999995,1.5438999999999998,2.5569,36.78710000000001,75.859,24.99499999999999,0.10907454580156806,0.08051178140994542,0,1,0,1,0,1,1,0.16679787059701826,-6.428587223200001,-6.0548960264,3.8665725940000004,0.0009341463682237573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0.4565745434911225,0,0.6801764167123175,1,天津劝业场(集团)股份有限公司,2018-06-30,地方国有企业,是,零售,A+,0,13.607325496700003,0.1367147754,4.382348219399994,9.224977277299999,5.45401344390001,5.317298668500008,0.1149493978999998,-0.004946068399999781,-0.7100513737999998,0.8993039422000002,-0.7537762896000002,-0.7536804398999997,-83.8177,-21.725599999999993,-7.9498,-31.672600000000006,0.10820000000000007,0.10010000000000008,14.9253,67.7942,67.56710000000002,55.44750000000004,0.06259706638961138,0.014820066357931871,0,1,1,1,1,1,1,-0.13793531945669094,-0.6000480442999997,0.11000332950000002,-0.5951019758999987,0.00018441919264617759,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34289271562346213,0,0.6751716163336364,1,河南有线电视网络集团有限公司,2018-09-30,地方国有企业,否,文化传媒,AA+,0,51.013982235,1.0802765071000002,14.882463303699993,36.1315189313,26.4159016328,25.335625125699995,0.12466695680000006,-0.4290708122,-0.8373198730000002,0.6966522160000002,-0.31399618279999997,-0.31387519799999986,-45.07220000000001,-91.4957,-0.4876999999999998,-2.720399999999999,0.4776,0.4384000000000001,1.0838,70.82669999999992,43.5813,64.22879999999999,0.06892135272823974,0.029898452626750283,0,1,1,1,1,1,1,-0.011877558705903006,-1.1417237284000001,-0.3044038553999999,-0.7126529162000006,7.917078628456615e-05,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.6262466576106459,1,0.6721680034685853,1,雏鹰农牧集团股份有限公司,2018-09-30,民营企业,是,其他,AA,0,242.5908330167999,12.909742006200002,62.0455010804,180.54533193640003,122.6888258752,109.779083869,-6.972309866500001,-11.4828443582,11.6127884753,35.332506137200006,-8.2494456326,-8.451093332199996,-23.347999999999995,-7.339199999999998,-0.9459999999999993,-25.7257,0.8741999999999999,0.7679,1.961,74.42380000000001,83.88759999999998,75.21770000000002,0.08764242554497126,0.07150415836144508,0,0,1,1,1,1,1,-0.06887672536325504,-6.842365749399999,-18.4551542247,4.640478608800001,-0.00046035476881877834,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.35381535224261557,0,0.6638965732699359,1,广州发展集团股份有限公司,2018-06-30,地方国有企业,是,其他,AAA,0,390.2491378099995,12.766056666200004,194.9759877393,195.27315007069978,153.6525080861,140.88645141990003,4.3509447634,-3.0291871236000003,0.4393791055999996,122.98838488380014,6.4249965989,4.919519026,5.1812,20.1465,4.9266,5.4054,1.0518,0.8815999999999999,6.4215,50.03810000000002,54.07079999999999,48.66269999999999,0.14889637473945405,0.06537538141612376,0,0,0,1,1,1,1,0.032015089999985556,1.7611367454,1.3217576397999995,4.790323869,0.0004120768740966203,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.40213181427837136,0,0.6624687046891355,1,深圳市创新投资集团有限公司,2018-06-30,地方国有企业,否,其他,AAA,0,285.2643042365002,3.1228738403498006,140.6807493291,144.5835549074,110.7781496073,110.77814960730001,-4.452555070599998,-11.8218132833,26.690363568099997,4.756235722,4.1496002274,3.5197227343,87.24549999999999,69.89499999999998,4.6278,4.562,2.9246328437094826,1.4522775471632419,0.039200000000000124,50.68409999999996,64.64039999999999,46.32589999999997,0.0,0.02071968303739813,4,0,0,0,0,1,1,0.031769848551275744,10.4159952142,-16.274368353899998,22.237808497499998,-0.0004764160300103511,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0.2690985034455606,0,0.6571790286275652,1,暴风集团股份有限公司,2018-06-30,民营企业,是,其他,A+,0,30.811589842899995,0.7136659051,8.74202160179999,22.069568241099994,4.856083365100005,4.142417459999997,0.8296648477000002,-2.2544892167,-0.03294934799999982,7.915502759799999,-3.9564237593000002,-2.9465562398000014,-49.9832,-4.2095,-23.977,-20.5448,0.7923,0.5573000000000001,1.416,71.62750000000005,98.69020000000003,32.67580000000002,0.04949695633379214,0.03233710316864946,0,1,1,1,1,1,1,-0.6055293382215708,-1.4577737169999996,-1.424824369,0.7967154997000003,0.00038092091927458054,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
