二级分类,报告期,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),EBITDA(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),EBITDA/营业总收入,经营性现金流/EBITDA,流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,获息倍数,EBITDA/带息债务,123
个人电子,2014-12-31,233.49108189910717,44.559945520585714,42.556654997057144,158.58504527759283,91.75567271672142,47.19572719613571,7.12397090847857,-21.81357664728571,19.084010244442858,207.08773591993574,3.086590341135714,13.472344545281818,5.330124229242857,-0.549071428571429,33.295183333333334,4.277035714285715,2.5592714285714284,5.580899711948788,1.4639154512831043,1.6322928571428572,1.276792857142857,4.963992857142856,59.1628,83.3173857142857,53.993257142857146,0.5312176299540685,0.38346439252405373,5.418318181818183,268.75231700456675,14
个人电子,2015-12-31,269.08616155155715,49.927023670850005,54.24116635361428,178.91564344812855,100.12893815233572,50.20191448148572,10.302631437835712,-30.972824102835723,26.3248629628,228.68845937469283,1.6342908664357143,8.696347648800002,2.253057769192857,6.390092857142856,17.385207142857144,5.358964285714286,5.405792857142857,15.478457874350697,-0.6503425140891411,1.5539999999999998,1.2638142857142856,4.633507142857143,54.22719285714287,85.63718571428569,44.42310714285714,0.6491564719489398,0.46329595222153463,0.8245076923076925,6706.792275537532,14
个人电子,2016-12-31,282.77905158366923,45.70455434983077,52.80024517329231,187.80158916466922,103.13877294088459,57.43421859105385,13.85660453922308,-26.10306813926924,21.3696015368,251.6058887432,3.989627921192308,15.996673300266671,5.492697678969231,-6.261269230769231,120.33319230769231,2.4595692307692314,4.544315384615384,0.7780722142185404,-0.22833500361497916,1.3405153846153846,1.053953846153846,6.001630769230768,54.651130769230775,87.90372307692306,46.05940000000001,0.43122846362769746,0.2836732534376616,5.2198,-215.9044009971849,13
个人电子,2017-12-31,331.46148022085,52.37408687383334,109.380326883375,222.08115333747494,125.24591640110835,72.87182952727498,8.229385292608333,-19.37733899505,18.852535768991668,282.61788172902493,6.484318662291668,19.463287502991665,5.19158256835,-64.79613333333334,13.39076666666667,-1.6231333333333338,-6.248825,-54.95929381798917,-0.1604244517113327,1.2311166666666664,0.9371166666666667,5.503175,58.71291666666667,85.78578333333333,49.725575,0.3668762801497803,0.254455198143739,5.5233,16.965462782723232,12
互联网,2003-12-31,8.9869007705,2.25956411175,4.76810573845,3.81667261035,3.3796458810499996,1.1200817693,0.16584004885,-0.6961920698,1.2110348715,4.46995606,0.41992379095,0.6239497122500001,0.41411040494999996,9.4167,19.8076,5.6076,8.7536,16.440211760287195,-0.0715948305390458,1.5839500000000002,1.37725,4.60855,44.72095,91.05785,36.7007,0.5136638542100043,0.39390048393520055,19.65215,33.50647838853651,2
互联网,2004-12-31,10.344538966,1.9553737822000001,5.15455551065,4.7932844806,4.0023755942,2.047001812,0.17187139215,-0.38075626370000004,-0.09277105064999999,6.46283002195,0.3721330746,0.69933980845,0.3872368854,8.32395,38.828,8.4846,13.51655,15.182248588204843,0.526456445975197,1.58895,1.2803,3.9816499999999997,48.955749999999995,88.41365,36.2488,0.502759097740967,0.3177901584148772,10.474799999999998,41.21363301972726,2
互联网,2005-12-31,12.2500311267,0.9915662329000001,5.069643607050001,6.7864507076,5.34163053035,4.3500642974499995,0.78929102615,-0.4905230069,-0.31807668575000003,5.59235441685,0.24452995325,0.67278164535,0.301301743,9.3133,41.683350000000004,12.6572,21.781550000000003,18.017375135503002,1.0395580343490969,1.67235,1.43035,3.4766000000000004,52.15025,89.98255,34.03325,0.5096175626312597,0.2770525318214695,25.5318,121.24714902717788,2
互联网,2006-12-31,12.64716983585,0.8120934183999999,4.843903253000001,7.454812531849999,5.768123935949999,4.95603051755,-0.18249989115000004,-0.16380652245,0.1969569888,4.2702092388,-0.6399114849,-0.17804280075,-0.5826106972,-5.7258,5.6371,8.4015,10.2039,4.434936274363343,0.7804846643624701,1.7578,1.51005,3.1620999999999997,51.9374,88.9762,33.57435,0.39802396980316357,0.2633929798207709,56.6788,194.29314479415837,2
互联网,2007-12-31,9.637886454966667,1.0127411079,2.6812557812333337,6.725478478866666,3.139039792866667,2.1262986849666667,0.04066037093333332,-0.15785069563333332,0.5930236124999999,1.9088842344999997,-1.3749013244,-0.7499513141333334,-1.2699617972666666,-76.49496666666667,-10.185999999999996,7.6620333333333335,-13.539533333333333,-38.54236683178862,0.19961850465462594,2.218833333333333,2.0317000000000003,10.487166666666665,40.763933333333334,95.8685,31.23166666666667,0.6882938170589648,0.5798589589371131,55.7185,30.65365353121652,3
互联网,2008-12-31,6.166873663733334,1.0558719043333333,3.725477275633333,2.3999323930666665,0.6698348333333333,-0.386037071,0.6111786786333333,-1.1698888827,0.5678170594,2.3737864625666667,-0.13243071083333327,1.0807455387666665,0.6607274281,-79.29333333333334,30.409966666666666,18.41186666666667,22.9037,106.59757531357639,0.550706474948234,6.204899999999999,6.043166666666667,12.458866666666667,30.088066666666666,97.42856666666667,7.917133333333333,2.7174810331086,2.630555113544353,1.3419,74.7018415932883,3
